CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17172.0,2011-09-22 09:36:00,78,15,317.76,2,1,2,212,Others
17173.0,2011-12-04 14:40:00,4,80,3318.7000000000003,4,3,4,434,Others
17174.0,2011-05-06 11:47:00,217,4,59.9,1,1,1,111,Churned Customers
17175.0,2011-10-26 15:31:00,43,55,1187.14,3,3,3,333,Others
17176.0,2011-05-22 12:41:00,201,14,289.63,1,1,2,112,Others
17179.0,2011-06-14 16:48:00,177,79,701.84,1,3,3,133,Others
17180.0,2011-10-14 15:46:00,55,119,719.68,2,4,3,243,Others
17181.0,2011-10-13 14:48:00,56,20,200.12,2,2,1,221,Others
17183.0,2011-12-02 10:07:00,7,64,3125.9100000000003,4,3,4,434,Others
17186.0,2011-10-24 10:20:00,46,2,144.0,3,1,1,311,Others
17187.0,2011-04-27 12:39:00,226,8,164.15,1,1,1,111,Churned Customers
17188.0,2011-11-28 13:53:00,10,78,1939.03,4,3,4,434,Others
17189.0,2011-08-25 19:39:00,105,54,265.55,2,3,2,232,Others
17190.0,2011-10-12 11:33:00,58,18,249.74,2,2,1,221,Others
17191.0,2011-11-11 16:58:00,27,225,1882.93,3,4,4,344,Others
17193.0,2011-11-04 12:47:00,35,32,1699.3000000000002,3,2,4,324,Others
17194.0,2010-12-14 12:06:00,360,23,163.12,1,2,1,121,Others
17197.0,2011-11-10 10:32:00,29,20,463.81,3,2,2,322,Others
17198.0,2011-11-16 10:39:00,23,82,416.17,3,3,2,332,Others
17201.0,2011-10-17 11:55:00,53,38,342.63,2,3,2,232,Others
17203.0,2011-11-04 12:27:00,35,144,3459.65,3,4,4,344,Others
17204.0,2011-06-17 14:46:00,174,47,1303.76,1,3,3,133,Others
17205.0,2011-10-17 12:46:00,53,13,384.08,2,1,2,212,Others
17206.0,2011-10-17 13:25:00,52,7,204.24,2,1,1,211,Others
17211.0,2011-11-13 12:03:00,26,181,1851.97,3,4,4,344,Others
17212.0,2011-03-31 19:42:00,252,4,226.85,1,1,1,111,Churned Customers
17213.0,2011-10-30 14:53:00,39,127,2206.08,3,4,4,344,Others
17214.0,2011-10-10 13:17:00,59,83,730.07,2,3,3,233,Others
17217.0,2011-04-19 17:19:00,233,8,97.6,1,1,1,111,Churned Customers
17218.0,2011-12-05 13:52:00,3,250,1627.47,4,4,4,444,Best Customers
17219.0,2011-11-08 11:25:00,31,24,105.98,3,2,1,321,Others
17220.0,2011-11-15 13:47:00,23,445,2832.55,3,4,4,344,Others
17221.0,2011-12-02 13:35:00,6,61,322.63,4,3,2,432,Others
17222.0,2011-10-05 13:58:00,64,26,298.5,2,2,2,222,Others
17223.0,2011-02-02 15:57:00,309,40,234.99,1,3,1,131,Others
17226.0,2011-02-04 11:52:00,308,19,372.79,1,2,2,122,Others
17227.0,2011-11-21 10:51:00,18,46,859.82,3,3,3,333,Others
17228.0,2011-11-24 10:24:00,15,205,1856.19,4,4,4,444,Best Customers
17229.0,2011-09-04 13:56:00,95,46,308.81,2,3,2,232,Others
17230.0,2011-03-20 16:12:00,263,56,2841.36,1,3,4,134,Others
17231.0,2011-11-27 15:18:00,11,495,2732.62,4,4,4,444,Best Customers
17232.0,2011-12-07 12:21:00,2,35,421.52,4,2,2,422,Others
17233.0,2011-11-04 14:06:00,34,23,157.63,3,2,1,321,Others
17234.0,2011-06-10 11:20:00,182,13,114.04,1,1,1,111,Churned Customers
17235.0,2011-11-14 15:51:00,24,25,406.96,3,2,2,322,Others
17236.0,2011-11-27 12:00:00,12,102,869.1800000000001,4,4,3,443,Others
17237.0,2011-11-28 15:02:00,10,18,306.74,4,2,2,422,Others
17238.0,2011-12-07 11:35:00,2,526,3330.95,4,4,4,444,Best Customers
17239.0,2011-01-31 09:41:00,312,12,295.0,1,1,2,112,Others
17242.0,2011-08-23 14:55:00,107,40,1135.04,2,3,3,233,Others
17243.0,2011-12-08 13:26:00,0,310,6940.1,4,4,4,444,Best Customers
17244.0,2011-10-17 15:19:00,52,31,954.9,2,2,3,223,Others
17245.0,2011-05-19 10:43:00,204,9,171.45,1,1,1,111,Churned Customers
17247.0,2011-11-24 15:21:00,14,48,208.09,4,3,1,431,Others
17248.0,2011-08-11 13:34:00,119,69,318.65,2,3,2,232,Others
17250.0,2011-12-06 12:15:00,3,52,285.17,4,3,2,432,Others
17251.0,2010-12-12 11:06:00,362,35,249.28,1,2,1,121,Others
17252.0,2011-08-15 09:45:00,116,80,299.26,2,3,2,232,Others
17253.0,2011-11-21 12:59:00,17,13,113.01,4,1,1,411,Others
17254.0,2011-12-05 12:46:00,4,110,259.69,4,4,2,442,Others
17255.0,2011-10-30 12:18:00,40,71,272.56,3,3,2,332,Others
17256.0,2011-08-24 13:30:00,106,16,240.0,2,2,1,221,Others
17259.0,2011-07-14 15:01:00,147,111,520.07,1,4,2,142,Others
17262.0,2011-10-18 12:56:00,51,11,1245.41,2,1,3,213,Others
17263.0,2011-05-15 14:32:00,207,23,63.440000000000005,1,2,1,121,Others
17265.0,2011-07-24 10:49:00,138,116,510.1,2,4,2,242,Others
17266.0,2011-12-07 14:12:00,1,67,240.09,4,3,1,431,Others
17267.0,2011-08-04 17:22:00,126,32,277.27,2,2,2,222,Others
17268.0,2011-08-24 10:06:00,107,6,763.64,2,1,3,213,Others
17272.0,2011-10-28 16:37:00,41,111,2045.13,3,4,4,344,Others
17274.0,2011-11-04 13:16:00,34,25,111.97999999999999,3,2,1,321,Others
17277.0,2011-04-26 12:47:00,227,65,958.0500000000001,1,3,3,133,Others
17278.0,2011-04-12 13:10:00,240,14,206.09,1,1,1,111,Churned Customers
17279.0,2011-10-13 11:58:00,57,6,101.92999999999999,2,1,1,211,Others
17282.0,2011-08-01 14:29:00,129,85,1646.8600000000001,2,3,4,234,Others
17284.0,2011-10-10 14:38:00,59,289,1635.58,2,4,4,244,Others
17286.0,2011-11-18 12:47:00,21,43,145.42,3,3,1,331,Others
17287.0,2011-11-13 13:27:00,25,107,769.51,3,4,3,343,Others
17288.0,2011-11-30 16:09:00,8,128,1272.73,4,4,3,443,Others
17289.0,2011-11-08 12:01:00,31,99,890.96,3,4,3,343,Others
17290.0,2011-12-06 12:38:00,3,88,434.24,4,3,2,432,Others
17293.0,2011-12-01 14:37:00,7,129,1731.41,4,4,4,444,Best Customers
17295.0,2011-11-11 10:49:00,28,60,430.0,3,3,2,332,Others
17297.0,2011-11-22 14:43:00,16,45,95.43,4,3,1,431,Others
17298.0,2011-08-30 16:43:00,100,28,482.52,2,2,2,222,Others
17299.0,2011-11-28 12:01:00,11,55,669.11,4,3,3,433,Others
17301.0,2011-11-18 13:43:00,20,58,166.43,3,3,1,331,Others
17302.0,2011-11-25 09:36:00,14,75,1044.48,4,3,3,433,Others
17303.0,2010-12-13 13:32:00,360,47,192.24,1,3,1,131,Others
17306.0,2011-11-29 12:14:00,10,66,8631.31,4,3,4,434,Others
17309.0,2011-09-05 15:20:00,94,12,82.75,2,1,1,211,Others
17311.0,2011-09-22 14:11:00,77,47,1097.6,2,3,3,233,Others
17312.0,2011-07-24 11:52:00,138,13,636.3499999999999,2,1,3,213,Others
17313.0,2011-11-08 15:45:00,30,22,1961.64,3,2,4,324,Others
17314.0,2011-11-15 09:41:00,24,125,2308.12,3,4,4,344,Others
17315.0,2011-12-08 12:15:00,1,441,5437.81,4,4,4,444,Best Customers
17317.0,2011-10-24 17:19:00,45,8,2204.34,3,1,4,314,Others
17320.0,2011-08-31 13:31:00,99,52,869.52,2,3,3,233,Others
17321.0,2011-10-03 11:34:00,67,89,445.56,2,3,2,232,Others
17323.0,2011-11-24 17:29:00,14,195,921.07,4,4,3,443,Others
17324.0,2011-11-22 10:34:00,17,45,915.23,4,3,3,433,Others
17325.0,2011-03-04 13:09:00,279,6,96.8,1,1,1,111,Churned Customers
17329.0,2011-11-25 14:24:00,13,28,466.56,4,2,2,422,Others
17330.0,2011-11-17 08:56:00,22,6,363.9,3,1,2,312,Others
17333.0,2011-09-15 10:11:00,85,28,494.25,2,2,2,222,Others
17334.0,2011-02-10 14:59:00,301,11,307.02,1,1,2,112,Others
17337.0,2011-07-11 14:55:00,150,491,1680.6200000000001,1,4,4,144,Others
17338.0,2011-11-22 14:23:00,16,687,5977.18,4,4,4,444,Best Customers
17339.0,2011-09-06 13:29:00,93,9,243.36,2,1,1,211,Others
17340.0,2011-11-10 10:45:00,29,375,10901.94,3,4,4,344,Others
17341.0,2011-07-06 12:33:00,156,152,696.01,1,4,3,143,Others
17343.0,2010-12-19 15:07:00,354,15,168.74,1,1,1,111,Churned Customers
17344.0,2011-10-24 12:56:00,45,30,135.57,3,2,1,321,Others
17345.0,2011-11-24 15:03:00,14,77,465.79,4,3,2,432,Others
17346.0,2011-12-06 12:18:00,3,454,2278.31,4,4,4,444,Best Customers
17347.0,2011-09-14 13:12:00,85,1,228.96,2,1,1,211,Others
17348.0,2011-11-25 11:25:00,14,210,1124.12,4,4,3,443,Others
17349.0,2011-06-13 14:29:00,178,6,90.05,1,1,1,111,Churned Customers
17350.0,2011-12-01 15:47:00,7,67,1168.07,4,3,3,433,Others
17351.0,2011-11-03 18:45:00,35,13,253.5,3,1,2,312,Others
17353.0,2011-08-02 17:19:00,128,8,1740.0,2,1,4,214,Others
17354.0,2011-10-20 10:34:00,50,16,1393.06,3,2,3,323,Others
17356.0,2011-02-01 11:07:00,311,19,178.22,1,2,1,121,Others
17357.0,2011-11-15 16:30:00,23,39,334.79,3,3,2,332,Others
17358.0,2011-02-09 16:57:00,302,56,347.40000000000003,1,3,2,132,Others
17359.0,2011-11-28 14:37:00,10,13,99.71,4,1,1,411,Others
17360.0,2011-11-22 13:11:00,16,117,504.34,4,4,2,442,Others
17361.0,2011-10-21 15:43:00,48,24,430.85,3,2,2,322,Others
17362.0,2011-04-14 14:43:00,238,34,276.28,1,2,2,122,Others
17364.0,2011-12-09 09:00:00,0,368,3847.78,4,4,4,444,Best Customers
17365.0,2011-11-27 12:13:00,12,453,4542.26,4,4,4,444,Best Customers
17367.0,2011-04-15 14:21:00,237,32,159.9,1,2,1,121,Others
17368.0,2011-11-16 15:26:00,22,99,1813.87,3,4,4,344,Others
17370.0,2011-09-28 10:14:00,72,32,429.18,2,2,2,222,Others
17371.0,2011-11-22 13:30:00,16,76,248.14000000000001,4,3,1,431,Others
17372.0,2011-10-30 11:37:00,40,242,1246.48,3,4,3,343,Others
17373.0,2011-10-30 15:28:00,39,56,623.07,3,3,3,333,Others
17374.0,2011-05-05 09:05:00,218,6,109.07000000000001,1,1,1,111,Churned Customers
17375.0,2011-05-24 15:45:00,198,63,346.5,1,3,2,132,Others
17376.0,2011-09-30 12:36:00,70,22,185.0,2,2,1,221,Others
17377.0,2011-11-16 11:17:00,23,389,3618.82,3,4,4,344,Others
17379.0,2011-11-28 13:56:00,10,78,404.66,4,3,2,432,Others
17381.0,2011-12-01 11:59:00,8,108,18949.61,4,4,4,444,Best Customers
17382.0,2011-10-05 13:05:00,64,1,50.400000000000006,2,1,1,211,Others
17383.0,2011-12-05 17:36:00,3,49,199.29,4,3,1,431,Others
17384.0,2011-11-20 15:48:00,18,15,336.4,3,1,2,312,Others
17385.0,2011-11-25 11:02:00,14,44,251.16,4,3,1,431,Others
17386.0,2011-12-02 11:28:00,7,28,2686.42,4,2,4,424,Others
17387.0,2011-11-20 11:00:00,19,70,711.76,3,3,3,333,Others
17388.0,2011-09-23 10:31:00,77,12,1196.96,2,1,3,213,Others
17389.0,2011-12-09 09:38:00,0,142,19642.08,4,4,4,444,Best Customers
17391.0,2011-06-29 09:58:00,163,3,508.8,1,1,2,112,Others
17392.0,2011-02-06 12:48:00,306,51,355.26,1,3,2,132,Others
17394.0,2011-05-04 13:22:00,218,3,193.92,1,1,1,111,Churned Customers
17396.0,2011-10-31 14:12:00,38,21,4951.8,3,2,4,324,Others
17397.0,2011-11-17 14:08:00,21,83,547.36,3,3,2,332,Others
17398.0,2011-08-17 09:48:00,114,26,378.78000000000003,2,2,2,222,Others
17400.0,2011-08-05 15:38:00,125,179,1662.56,2,4,4,244,Others
17402.0,2011-12-05 10:15:00,4,37,1740.35,4,2,4,424,Others
17403.0,2011-11-03 15:18:00,35,30,255.87,3,2,2,322,Others
17404.0,2011-12-05 16:26:00,3,191,31579.22,4,4,4,444,Best Customers
17405.0,2011-12-08 17:12:00,0,68,754.26,4,3,3,433,Others
17406.0,2011-01-10 14:57:00,332,99,1307.8700000000001,1,4,3,143,Others
17409.0,2011-06-08 10:36:00,184,5,111.55000000000001,1,1,1,111,Churned Customers
17410.0,2011-11-23 15:46:00,15,56,1002.87,4,3,3,433,Others
17411.0,2011-11-27 14:25:00,11,33,644.14,4,2,3,423,Others
17412.0,2011-12-07 11:36:00,2,64,1207.06,4,3,3,433,Others
17414.0,2011-10-27 12:13:00,43,6,778.0,3,1,3,313,Others
17415.0,2011-09-21 12:50:00,79,8,138.44,2,1,1,211,Others
17416.0,2011-11-10 12:47:00,29,262,6564.82,3,4,4,344,Others
17418.0,2011-10-28 13:00:00,41,26,349.76,3,2,2,322,Others
17419.0,2011-11-28 13:47:00,10,169,3475.62,4,4,4,444,Best Customers
17420.0,2011-10-20 14:52:00,49,25,485.08,3,2,2,322,Others
17422.0,2011-11-23 13:27:00,15,117,1979.37,4,4,4,444,Best Customers
17423.0,2011-10-24 13:36:00,45,26,698.41,3,2,3,323,Others
17425.0,2011-11-20 15:30:00,18,41,726.17,3,3,3,333,Others
17426.0,2011-12-01 18:07:00,7,245,4181.81,4,4,4,444,Best Customers
17427.0,2011-09-29 11:29:00,71,2,100.8,2,1,1,211,Others
17428.0,2011-12-09 09:45:00,0,281,14514.15,4,4,4,444,Best Customers
17429.0,2011-08-03 13:22:00,127,35,458.52000000000004,2,2,2,222,Others
17430.0,2011-11-07 09:24:00,32,14,265.76,3,1,2,312,Others
17431.0,2011-01-30 14:36:00,312,42,388.0,1,3,2,132,Others
17432.0,2011-11-21 17:33:00,17,46,349.36,4,3,2,432,Others
17433.0,2011-09-12 14:24:00,87,52,283.26,2,3,2,232,Others
17434.0,2011-12-07 13:16:00,1,123,2118.12,4,4,4,444,Best Customers
17436.0,2011-12-08 12:30:00,1,9,216.29999999999998,4,1,1,411,Others
17438.0,2011-03-31 10:26:00,253,12,283.05,1,1,2,112,Others
17440.0,2011-07-06 11:54:00,156,5,186.42000000000002,1,1,1,111,Churned Customers
17442.0,2011-11-03 09:17:00,36,130,2114.71,3,4,4,344,Others
17443.0,2011-05-04 10:47:00,219,1,534.24,1,1,2,112,Others
17444.0,2011-07-11 10:33:00,151,123,2173.4,1,4,4,144,Others
17446.0,2011-06-16 10:42:00,176,9,120.9,1,1,1,111,Churned Customers
17447.0,2011-10-30 14:18:00,39,36,541.53,3,2,2,322,Others
17449.0,2011-12-07 16:56:00,1,245,2158.96,4,4,4,444,Best Customers
17450.0,2011-12-01 13:29:00,7,296,180952.73,4,4,4,444,Best Customers
17451.0,2011-12-08 15:02:00,0,99,1701.5,4,4,4,444,Best Customers
17453.0,2011-11-22 09:42:00,17,17,457.46999999999997,4,2,2,422,Others
17454.0,2011-05-31 13:58:00,191,58,451.88,1,3,2,132,Others
17455.0,2011-05-20 12:31:00,203,7,111.8,1,1,1,111,Churned Customers
17456.0,2010-12-09 15:23:00,364,17,249.86,1,2,1,121,Others
17457.0,2011-08-05 12:48:00,126,17,1712.2,2,2,4,224,Others
17458.0,2011-11-24 13:01:00,14,52,300.40000000000003,4,3,2,432,Others
17459.0,2011-10-27 13:25:00,42,106,597.35,3,4,3,343,Others
17460.0,2011-09-06 15:04:00,93,24,534.08,2,2,2,222,Others
17461.0,2011-11-17 10:21:00,22,97,676.91,3,4,3,343,Others
17462.0,2011-10-10 13:56:00,59,23,612.44,2,2,3,223,Others
17463.0,2011-11-23 13:40:00,15,194,1661.8600000000001,4,4,4,444,Best Customers
17464.0,2011-07-04 13:19:00,157,9,289.96000000000004,1,1,2,112,Others
17466.0,2011-11-29 13:15:00,9,32,531.88,4,2,2,422,Others
17468.0,2011-11-29 15:33:00,9,5,137.0,4,1,1,411,Others
17469.0,2011-11-23 13:15:00,15,81,1695.97,4,3,4,434,Others
17470.0,2011-10-26 12:42:00,44,76,1045.57,3,3,3,333,Others
17472.0,2011-06-01 14:57:00,190,169,668.89,1,4,3,143,Others
17475.0,2011-09-21 14:55:00,78,14,194.37,2,1,1,211,Others
17480.0,2011-09-23 11:39:00,77,29,511.82,2,2,2,222,Others
17481.0,2011-12-06 12:28:00,3,77,1175.24,4,3,3,433,Others
17483.0,2011-10-05 13:10:00,64,19,381.64,2,2,2,222,Others
17486.0,2011-03-23 14:00:00,260,23,376.97,1,2,2,122,Others
17489.0,2011-10-12 08:56:00,58,29,376.64,2,2,2,222,Others
17490.0,2011-12-09 09:08:00,0,67,1704.72,4,3,4,434,Others
17491.0,2011-12-08 16:18:00,0,97,3206.27,4,4,4,444,Best Customers
17492.0,2011-04-05 15:21:00,247,10,288.62,1,1,2,112,Others
17495.0,2011-12-02 12:08:00,7,23,432.26,4,2,2,422,Others
17496.0,2010-12-16 08:39:00,358,9,251.10000000000002,1,1,1,111,Churned Customers
17498.0,2011-09-25 12:25:00,75,17,272.22,2,2,2,222,Others
17499.0,2011-02-23 09:14:00,289,38,563.18,1,3,2,132,Others
17501.0,2011-05-03 09:47:00,220,16,259.35,1,2,2,122,Others
17502.0,2011-11-30 13:13:00,8,27,663.6,4,2,3,423,Others
17503.0,2011-12-07 09:18:00,2,34,489.06,4,2,2,422,Others
17504.0,2011-05-17 12:59:00,205,109,2414.38,1,4,4,144,Others
17505.0,2011-07-01 12:50:00,161,49,1006.94,1,3,3,133,Others
17506.0,2011-09-25 11:39:00,75,14,302.2,2,1,2,212,Others
17507.0,2011-03-23 11:48:00,261,85,574.73,1,3,3,133,Others
17508.0,2011-03-04 08:10:00,280,22,387.31,1,2,2,122,Others
17509.0,2011-10-13 10:26:00,57,364,6115.14,2,4,4,244,Others
17510.0,2011-11-15 10:00:00,24,19,282.98,3,2,2,322,Others
17511.0,2011-12-07 10:12:00,2,910,86658.72,4,4,4,444,Best Customers
17512.0,2011-11-11 12:11:00,28,103,2876.69,3,4,4,344,Others
17513.0,2011-09-28 16:42:00,71,6,513.2,2,1,2,212,Others
17514.0,2011-08-03 15:45:00,127,39,200.15,2,3,1,231,Others
17515.0,2011-11-08 14:04:00,30,72,403.17,3,3,2,332,Others
17516.0,2011-11-24 16:51:00,14,128,668.83,4,4,3,443,Others
17517.0,2011-02-04 11:48:00,308,10,128.44,1,1,1,111,Churned Customers
17519.0,2011-11-22 16:43:00,16,74,1706.52,4,3,4,434,Others
17520.0,2011-10-17 12:04:00,53,26,455.21,2,2,2,222,Others
17521.0,2011-11-10 11:22:00,29,44,703.31,3,3,3,333,Others
17522.0,2011-12-08 12:31:00,1,69,1009.76,4,3,3,433,Others
17523.0,2011-11-28 13:20:00,10,31,601.89,4,2,3,423,Others
17524.0,2010-12-13 14:32:00,360,6,145.0,1,1,1,111,Churned Customers
17525.0,2010-12-15 12:05:00,359,5,295.5,1,1,2,112,Others
17526.0,2011-12-05 11:05:00,4,12,391.6,4,1,2,412,Others
17527.0,2011-10-17 12:32:00,53,42,712.4200000000001,2,3,3,233,Others
17528.0,2011-12-08 13:27:00,0,229,2840.4,4,4,4,444,Best Customers
17530.0,2011-12-08 18:42:00,0,376,2144.5,4,4,4,444,Best Customers
17531.0,2011-06-02 19:17:00,189,10,233.1,1,1,1,111,Churned Customers
17534.0,2011-10-17 12:47:00,53,9,223.36,2,1,1,211,Others
17535.0,2011-03-04 15:20:00,279,13,164.4,1,1,1,111,Churned Customers
17537.0,2011-11-10 10:56:00,29,73,877.72,3,3,3,333,Others
17538.0,2011-11-14 12:12:00,25,9,98.42,3,1,1,311,Others
17540.0,2011-11-15 11:56:00,24,24,544.9,3,2,2,322,Others
17542.0,2011-03-15 11:45:00,269,22,141.55,1,2,1,121,Others
17545.0,2011-10-27 14:04:00,42,129,427.26,3,4,2,342,Others
17548.0,2011-04-20 12:01:00,233,5,103.3,1,1,1,111,Churned Customers
17549.0,2011-11-16 09:59:00,23,5,101.16,3,1,1,311,Others
17550.0,2011-05-26 14:09:00,196,40,198.41,1,3,1,131,Others
17551.0,2010-12-15 14:12:00,358,38,298.34,1,3,2,132,Others
17552.0,2011-10-10 17:00:00,59,48,910.51,2,3,3,233,Others
17553.0,2011-08-02 10:00:00,129,2,1487.6,2,1,4,214,Others
17554.0,2011-12-08 14:15:00,0,78,1752.3500000000001,4,3,4,434,Others
17555.0,2011-11-20 12:22:00,19,104,474.76,3,4,2,342,Others
17556.0,2011-05-18 10:48:00,205,5,142.95,1,1,1,111,Churned Customers
17557.0,2011-11-25 12:57:00,13,32,525.01,4,2,2,422,Others
17560.0,2011-09-06 09:18:00,94,23,776.5500000000001,2,2,3,223,Others
17561.0,2011-11-20 12:53:00,18,44,155.12,3,3,1,331,Others
17562.0,2011-11-25 14:21:00,13,63,1122.38,4,3,3,433,Others
17564.0,2011-11-15 13:27:00,23,46,409.36,3,3,2,332,Others
17566.0,2011-12-01 19:54:00,7,135,796.81,4,4,3,443,Others
17567.0,2011-12-02 15:48:00,6,158,4135.03,4,4,4,444,Best Customers
17569.0,2011-01-11 14:15:00,331,25,256.04,1,2,2,122,Others
17571.0,2011-10-20 15:57:00,49,245,1170.06,3,4,3,343,Others
17572.0,2011-09-29 17:53:00,70,11,206.85000000000002,2,1,1,211,Others
17573.0,2011-11-10 13:01:00,28,25,380.6,3,2,2,322,Others
17574.0,2011-04-11 09:47:00,242,7,155.8,1,1,1,111,Churned Customers
17576.0,2011-12-01 17:56:00,7,358,2891.48,4,4,4,444,Best Customers
17578.0,2011-05-05 18:38:00,217,5,143.45999999999998,1,1,1,111,Churned Customers
17579.0,2011-12-05 12:28:00,4,48,427.65000000000003,4,3,2,432,Others
17580.0,2011-01-31 14:07:00,311,43,160.07,1,3,1,131,Others
17581.0,2011-12-09 12:21:00,0,420,9985.99,4,4,4,444,Best Customers
17582.0,2011-04-17 13:18:00,235,27,159.37,1,2,1,121,Others
17584.0,2011-12-02 17:12:00,6,31,1106.9,4,2,3,423,Others
17585.0,2011-08-22 13:30:00,108,205,1051.52,2,4,3,243,Others
17588.0,2011-08-31 13:37:00,99,16,1089.1,2,2,3,223,Others
17589.0,2011-10-10 16:58:00,59,245,2296.07,2,4,4,244,Others
17590.0,2011-12-07 12:55:00,1,183,1226.87,4,4,3,443,Others
17591.0,2011-09-27 13:42:00,72,126,1639.3700000000001,2,4,4,244,Others
17593.0,2011-12-06 10:30:00,3,204,3702.2400000000002,4,4,4,444,Best Customers
17594.0,2011-09-15 16:34:00,84,50,993.18,2,3,3,233,Others
17595.0,2011-11-27 16:08:00,11,76,304.94,4,3,2,432,Others
17596.0,2011-11-16 14:11:00,22,256,2727.58,3,4,4,344,Others
17597.0,2011-05-10 11:54:00,213,49,1707.92,1,3,4,134,Others
17600.0,2011-11-22 09:43:00,17,11,129.72,4,1,1,411,Others
17601.0,2011-04-14 18:02:00,238,9,116.00999999999999,1,1,1,111,Churned Customers
17602.0,2011-12-07 13:53:00,1,533,4870.32,4,4,4,444,Best Customers
17603.0,2011-09-22 14:18:00,77,10,144.72,2,1,1,211,Others
17604.0,2011-05-06 13:43:00,216,61,276.46,1,3,2,132,Others
17608.0,2011-11-06 13:06:00,32,56,193.42,3,3,1,331,Others
17609.0,2011-10-30 12:28:00,40,222,972.97,3,4,3,343,Others
17611.0,2011-12-02 13:29:00,6,529,3423.42,4,4,4,444,Best Customers
17612.0,2011-10-17 14:59:00,52,117,1762.15,2,4,4,244,Others
17613.0,2011-11-17 10:51:00,22,284,4127.1,3,4,4,344,Others
17614.0,2011-10-13 16:01:00,56,94,350.47,2,4,2,242,Others
17615.0,2011-08-01 14:06:00,129,11,283.85,2,1,2,212,Others
17616.0,2011-06-19 10:11:00,173,3,571.1999999999999,1,1,3,113,Others
17618.0,2011-12-04 11:50:00,5,57,685.93,4,3,3,433,Others
17619.0,2011-01-31 14:18:00,311,73,202.62,1,3,1,131,Others
17620.0,2011-10-11 12:08:00,59,3,47.44,2,1,1,211,Others
17621.0,2011-11-18 17:11:00,20,24,1315.1,3,2,3,323,Others
17623.0,2011-11-07 11:32:00,32,31,455.45,3,2,2,322,Others
17624.0,2011-11-25 10:52:00,14,45,747.43,4,3,3,433,Others
17625.0,2011-11-21 13:36:00,17,295,1911.75,4,4,4,444,Best Customers
17628.0,2011-09-19 15:21:00,80,5,75.75,2,1,1,211,Others
17629.0,2011-12-04 10:56:00,5,117,1727.12,4,4,4,444,Best Customers
17630.0,2011-06-23 11:58:00,169,13,219.39999999999998,1,1,1,111,Churned Customers
17631.0,2011-12-08 09:47:00,1,34,452.13,4,2,2,422,Others
17633.0,2011-11-08 13:25:00,30,65,1243.34,3,3,3,333,Others
17634.0,2011-11-03 13:09:00,35,247,1592.27,3,4,4,344,Others
17636.0,2011-11-20 14:40:00,18,20,285.56,3,2,2,322,Others
17637.0,2011-11-08 12:51:00,30,30,464.51,3,2,2,322,Others
17639.0,2011-03-08 15:22:00,275,4,60.2,1,1,1,111,Churned Customers
17640.0,2011-09-14 09:13:00,86,5,621.66,2,1,3,213,Others
17642.0,2011-08-12 09:11:00,119,38,680.49,2,3,3,233,Others
17643.0,2010-12-01 14:38:00,372,5,58.8,1,1,1,111,Churned Customers
17644.0,2011-12-08 13:43:00,0,142,2588.19,4,4,4,444,Best Customers
17646.0,2011-05-04 13:17:00,218,41,810.7900000000001,1,3,3,133,Others
17647.0,2011-10-05 15:38:00,64,4,82.11,2,1,1,211,Others
17648.0,2011-10-10 09:41:00,60,63,1224.6000000000001,2,3,3,233,Others
17649.0,2011-07-24 15:53:00,137,47,781.49,2,3,3,233,Others
17650.0,2011-11-18 14:52:00,20,8,166.08,3,1,1,311,Others
17651.0,2011-11-28 10:29:00,11,225,3801.75,4,4,4,444,Best Customers
17652.0,2011-11-14 12:55:00,24,239,4469.32,3,4,4,344,Others
17653.0,2011-11-03 12:46:00,36,37,987.46,3,2,3,323,Others
17654.0,2011-03-07 13:17:00,276,19,80.65,1,2,1,121,Others
17655.0,2011-11-29 11:34:00,10,65,1784.8400000000001,4,3,4,434,Others
17656.0,2011-09-27 13:04:00,72,70,1295.69,2,3,3,233,Others
17658.0,2011-11-14 12:07:00,25,17,527.42,3,2,2,322,Others
17659.0,2011-11-22 13:29:00,16,130,2455.61,4,4,4,444,Best Customers
17660.0,2011-07-21 13:37:00,140,37,186.05,2,2,1,221,Others
17663.0,2011-11-14 08:56:00,25,77,1542.3600000000001,3,3,4,334,Others
17664.0,2011-11-21 11:29:00,18,42,588.74,3,3,3,333,Others
17666.0,2011-12-06 09:06:00,3,17,702.66,4,2,3,423,Others
17667.0,2011-10-04 14:32:00,65,102,1742.31,2,4,4,244,Others
17668.0,2011-12-08 13:25:00,0,7,145.25,4,1,1,411,Others
17669.0,2011-10-28 08:53:00,42,68,3406.7200000000003,3,3,4,334,Others
17670.0,2011-04-26 09:12:00,227,10,173.9,1,1,1,111,Churned Customers
17671.0,2011-11-24 12:21:00,15,51,1365.51,4,3,3,433,Others
17672.0,2011-10-20 14:18:00,49,95,2506.42,3,4,4,344,Others
17673.0,2011-12-08 12:50:00,1,218,1629.12,4,4,4,444,Best Customers
17674.0,2011-09-26 13:35:00,73,27,551.04,2,2,2,222,Others
17675.0,2011-12-08 18:03:00,0,605,17592.43,4,4,4,444,Best Customers
17676.0,2011-12-05 15:16:00,3,76,1371.18,4,3,3,433,Others
17677.0,2011-12-08 09:56:00,1,277,15872.630000000001,4,4,4,444,Best Customers
17678.0,2011-03-21 11:52:00,263,16,298.11,1,2,2,122,Others
